Cluster,UserID,TraceID,FramesetName,is attempted before,is finished before,is finished this time,# of conseuctive Incorrect,time divided by questions in this session
Normal,6734,trace 4903,RegEXtoLeftRegGrammarFF,0,FALSE,TRUE,0.076923077,18.128
Normal,6734,trace 4904,STA,0,FALSE,TRUE,0.083333333,3.472727273
Normal,6734,trace 4905,ClosureConceptFF,0,FALSE,TRUE,0.076923077,9.016666667
Normal,6734,trace 4906,ClosureRegularLangFF,0,FALSE,TRUE,0,23.21333333
Normal,6734,trace 4907,RegularLangClosedInterFF,0,FALSE,TRUE,0.2,15.54358974
Normal,6734,trace 4908,RightQuotientFF,0,TRUE,TRUE,0,14.51891892
Normal,6734,trace 4909,HomomorphismFF,0,FALSE,TRUE,0,14.24444444
Normal,6734,trace 4910,introToNonRegularFF,0,FALSE,TRUE,0,9.95
Normal,6734,trace 4911,introToPumpingFF,0,FALSE,TRUE,0,10.12
Normal,6734,trace 4912,PLExample1FF,0,FALSE,TRUE,0.042553191,15.4173913
Normal,6734,trace 4913,PLExample2FF,0,FALSE,TRUE,0,10.97142857
Normal,6734,trace 4914,PLExample3FF,0,FALSE,TRUE,0,15.85925926
Normal,6734,trace 4915,PLExample4FF,0,FALSE,TRUE,0,13.16153846
Normal,6734,trace 4916,PLExample5FF,0,FALSE,TRUE,0,9.06
Normal,6734,trace 4917,PLExample6FF,0,FALSE,TRUE,0.03030303,10.975
Normal,6734,trace 4918,ClosurePropertiesFF,0,FALSE,TRUE,0,5.05
Normal,6734,trace 4919,ClosurePropertiesExample1FF,0,FALSE,TRUE,0,7.42
Normal,6734,trace 4920,ClosurePropertiesExample2FF,0,FALSE,TRUE,0,7.028571429
Normal,6734,trace 4921,ClosurePropertiesExample3FF,0,FALSE,TRUE,0,20.02222222
Credit Seeking,6734,trace 4922,ContextFreeLanguagesFF,0,FALSE,TRUE,0.302325581,13.67142857
Normal,6734,trace 4923,CFGDerivationsFF,0,FALSE,TRUE,0.084745763,17.24482759
Normal,6734,trace 4924,DerivationTreesFF,0,TRUE,TRUE,0,8.738461538
Normal,6734,trace 4925,MembershipProblemFF,0,FALSE,TRUE,0.142857143,21.71111111
Normal,6734,trace 4926,AmbiguityFF,0,FALSE,TRUE,0,8.41
Normal,6734,trace 4927,TransformGrammarsFF,0,FALSE,TRUE,0,19.97037037
Normal,6734,trace 4928,RemoveUselessFF,0,FALSE,TRUE,0.176470588,204.7030303
Normal,6734,trace 4929,RemoveLambdaFF,0,FALSE,TRUE,0,67.07058824
Normal,6734,trace 4930,RemoveUnitFF,0,FALSE,TRUE,0.239130435,1437.048889
Normal,6734,trace 4931,ChomskyNormalFormFF,0,FALSE,TRUE,0,12.94285714
Credit Seeking,6734,trace 4932,GreibachNormalFormFF,0,FALSE,TRUE,0.481481481,3621.815094
Normal,6734,trace 4933,PDACFLFF,0,FALSE,FALSE,0,54.09545455
Normal,6734,trace 4934,PDA,0,FALSE,TRUE,0,45.26666667
Normal,6734,trace 4935,PDATransitionsFF,0,FALSE,TRUE,0,19.48235294
Normal,6734,trace 4936,PDAAcceptanceFF,0,FALSE,TRUE,0,9.748571429
Normal,6734,trace 4937,PDAEmptyStackAcceptanceFF,0,FALSE,TRUE,0,9.783333333
Normal,6734,trace 4938,PDAAcceptanceEquivalenceFF,0,FALSE,TRUE,0,3564.694737
Normal,6734,trace 4939,PDACFLFF,1,FALSE,TRUE,0.023255814,13.31428571
Normal,6734,trace 4940,DPDAFF,0,FALSE,TRUE,0,44.2625
Normal,6734,trace 4941,NCFLProofFF,0,FALSE,TRUE,0,14.02222222
Normal,6734,trace 4942,NCFLversusDCFLFF,0,FALSE,TRUE,0,2.6
Normal,6734,trace 4943,GrammarsForDCFLFF,0,FALSE,TRUE,0,38.29090909
Normal,6734,trace 4944,CFLClosurePropertiesFF,0,FALSE,TRUE,0.25,13.36129032
Normal,6734,trace 4945,CFLPumpingLemmaFF,0,TRUE,TRUE,0,20.37894737
Normal,6734,trace 4946,CFLPumpingLemmaExample1FF,0,FALSE,TRUE,0,7.706666667
Normal,6734,trace 4947,CFLPumpingLemmaExample2FF,0,FALSE,TRUE,0,13.84
Normal,6734,trace 4948,CFLPumpingLemmaExample3FF,0,FALSE,TRUE,0,4.9
Normal,6734,trace 4949,CFLPumpingLemmaExample4FF,0,FALSE,TRUE,0,7.689473684
Normal,6734,trace 4950,CFLPumpingLemmaExample5FF,0,FALSE,TRUE,0.139534884,6.29047619
Normal,6734,trace 4951,TMGeneralModel,0,FALSE,TRUE,0,19.51428571
Normal,6734,trace 4952,TMInterpreting,0,FALSE,TRUE,0.047619048,22.86
Normal,6734,trace 4953,TMDecidableVSAcceptable,0,FALSE,TRUE,0,16.92
Normal,6734,trace 4954,PairToSortCONPI,0,FALSE,TRUE,0,28.18333333
Normal,6734,trace 4955,LowerBound,0,TRUE,TRUE,0,31.8
Normal,6734,trace 4956,TwoMulExample,0,FALSE,TRUE,0,108.3
Normal,6734,trace 4957,TravelSalesman,0,FALSE,TRUE,0.136363636,30.48571429
Normal,6734,trace 4958,KClique,0,FALSE,TRUE,0,25.13333333
Normal,6734,trace 4959,SATProof,0,FALSE,TRUE,0,76.68888889
Normal,6734,trace 4960,NPCCoping,0,FALSE,TRUE,0.076923077,37.6
Normal,6743,trace 4961,SetDefFF,0,FALSE,FALSE,0,1.7
Normal,6743,trace 4962,SetCommonSymbolsFF,0,FALSE,FALSE,0.238095238,2.755
Normal,6743,trace 4963,ClosureConceptFF,0,FALSE,TRUE,0.071428571,143.3230769
Normal,6743,trace 4964,ClosureRegularLangFF,0,FALSE,TRUE,0,59.95
Normal,6743,trace 4965,RegularLangClosedInterFF,0,FALSE,TRUE,0,65.11034483
Normal,6743,trace 4966,RightQuotientFF,0,TRUE,TRUE,0,714.0057143
Normal,6743,trace 4967,HomomorphismFF,0,FALSE,TRUE,0,35.8
Normal,6743,trace 4968,introToNonRegularFF,0,TRUE,TRUE,0,11.01052632
Normal,6743,trace 4969,introToPumpingFF,0,FALSE,TRUE,0,23.025
Normal,6743,trace 4970,PLExample1FF,0,FALSE,TRUE,0.134615385,264.3372549
Normal,6743,trace 4971,PLExample2FF,0,FALSE,TRUE,0.066666667,19.3862069
Normal,6743,trace 4972,ContextFreeLanguagesFF,0,FALSE,TRUE,0.162790698,112.4809524
Normal,6743,trace 4973,CFGDerivationsFF,0,FALSE,TRUE,0.123287671,951.9611111
Normal,6743,trace 4974,DerivationTreesFF,0,FALSE,TRUE,0,47.2
Normal,6743,trace 4975,AmbiguityFF,0,FALSE,FALSE,0,152.5916667
Normal,6743,trace 4976,MembershipProblemFF,0,FALSE,FALSE,0,6.82
Credit Seeking,6743,trace 4977,CFLClosurePropertiesFF,0,FALSE,TRUE,0.283018868,14.94615385
Normal,6743,trace 4978,CFLPumpingLemmaFF,0,FALSE,TRUE,0.045454545,18.00952381
Credit Seeking,6743,trace 4979,CFLPumpingLemmaExample1FF,0,FALSE,TRUE,0.28125,50.52698413
Normal,6743,trace 4980,CFLPumpingLemmaExample2FF,0,FALSE,TRUE,0,30.00625
Normal,6743,trace 4981,CFLPumpingLemmaExample3FF,0,FALSE,FALSE,0.1,5.122222222
Normal,6743,trace 4982,CFLPumpingLemmaExample5FF,0,FALSE,TRUE,0.181818182,18.55925926
Normal,6743,trace 4983,PLExample1FF,1,FALSE,FALSE,0,55.00833333
Normal,6743,trace 4984,PDACFLFF,0,FALSE,FALSE,0.064516129,90.83666667
Normal,6743,trace 4985,RemoveUselessFF,0,FALSE,FALSE,0,43.91
Normal,6743,trace 4986,RemoveLambdaFF,0,FALSE,TRUE,0,53.66
Credit Seeking,6743,trace 4987,PDACFLFF,1,FALSE,TRUE,0.368421053,6.221621622
Credit Seeking,6743,trace 4988,PDA,0,FALSE,TRUE,0.423076923,28.608
Normal,6743,trace 4989,PDATransitionsFF,0,FALSE,TRUE,0.05,66.58947368
Normal,6743,trace 4990,PDAAcceptanceFF,0,FALSE,FALSE,0.125,4975.569565
Normal,6743,trace 4991,DPDAFF,0,FALSE,FALSE,0,4.516666667
Normal,6743,trace 4992,GrammarsForDCFLFF,0,FALSE,TRUE,0.0625,5.013333333
Normal,6743,trace 4993,NCFLversusDCFLFF,0,FALSE,TRUE,0,4.022222222
Normal,6743,trace 4994,TMGeneralModel,0,FALSE,TRUE,0.079365079,43.00322581
Normal,6743,trace 4995,TMInterpreting,0,FALSE,TRUE,0.111111111,29.31538462
Normal,6743,trace 4996,TMDecidableVSAcceptable,0,FALSE,TRUE,0.157894737,7.233333333
Normal,6743,trace 4997,PairToSortCONPI,0,FALSE,FALSE,0,76.02
Normal,6743,trace 4998,UnsolveableProblems1,0,FALSE,TRUE,0,41.42
Normal,6743,trace 4999,UnsolveableProblems2,0,FALSE,FALSE,0,49101.55
Normal,6743,trace 5000,PairToSortCONPI,1,FALSE,TRUE,0.214285714,3.630769231
Normal,6743,trace 5001,LowerBound,0,TRUE,TRUE,0.055555556,2.952941176
Normal,6792,trace 5002,introToPumpingFF,0,FALSE,TRUE,0,16.4
Normal,6792,trace 5003,PLExample1FF,0,FALSE,FALSE,0,18.00833333
Normal,6792,trace 5004,PLExample4FF,0,FALSE,FALSE,0,30.22142857
Credit Seeking,6792,trace 5005,RegularGrammarFF,0,FALSE,FALSE,0.285714286,2.2
Normal,6792,trace 5007,RightLinearRGFF,0,FALSE,FALSE,0,7.525
Normal,6792,trace 5008,PLExample4FF,1,FALSE,FALSE,0,77.8875
Normal,6792,trace 5009,PLExample5FF,0,FALSE,TRUE,0,20.425
Normal,6792,trace 5010,ClosurePropertiesExample2FF,0,FALSE,TRUE,0,26.65
Credit Seeking,6792,trace 5011,ClosurePropertiesFF,0,FALSE,FALSE,0.837209302,4.40952381
Normal,6792,trace 5012,ClosurePropertiesExample3FF,0,FALSE,TRUE,0,46.13333333
Normal,6792,trace 5013,ClosurePropertiesExample1FF,0,FALSE,FALSE,0,21.8875
Normal,6792,trace 5014,PLExample1FF,1,FALSE,FALSE,0.066666667,83.65
Normal,6792,trace 5015,PLExample3FF,0,FALSE,FALSE,0,8.727777778
Normal,6792,trace 5016,PLExample1FF,1,FALSE,FALSE,0.166666667,6.22
Normal,6792,trace 5017,PLExample4FF,1,FALSE,FALSE,0,22.42
Normal,6792,trace 5018,ContextFreeLanguagesFF,0,FALSE,TRUE,0.117647059,16.36969697
Normal,6792,trace 5019,CFGDerivationsFF,0,FALSE,FALSE,0.117647059,387.002
Credit Seeking,6792,trace 5020,GrammarIntroFF,0,FALSE,FALSE,0.409090909,8.576190476
Credit Seeking,6792,trace 5021,MajorConceptsFF,0,FALSE,FALSE,0.8,4.914705882
Normal,6792,trace 5022,NFA,0,FALSE,FALSE,0,9.02
Normal,6792,trace 5023,PDACFLFF,0,FALSE,FALSE,0,5.275
Credit Seeking,6792,trace 5024,RegularGrammarFF,1,FALSE,FALSE,0.416666667,6.463636364
Normal,6792,trace 5025,MajorConceptsFF,1,FALSE,FALSE,0,0.55
Credit Seeking,6792,trace 5026,RemoveUselessFF,0,FALSE,TRUE,0.581081081,9.701369863
Normal,6792,trace 5027,TransformGrammarsFF,0,FALSE,TRUE,0,11.77333333
Normal,6792,trace 5028,RemoveLambdaFF,0,FALSE,TRUE,0,11.325
Normal,6792,trace 5029,RemoveUnitFF,0,FALSE,FALSE,0,2.033333333
Credit Seeking,6792,trace 5030,RemoveUselessFF,1,TRUE,TRUE,0.375,10.14
Normal,6792,trace 5031,GreibachNormalFormFF,0,FALSE,FALSE,0,12.85
Normal,6792,trace 5032,ChomskyNormalFormFF,0,FALSE,TRUE,0.0625,11.14666667
Credit Seeking,6792,trace 5033,RemoveUselessFF,1,TRUE,FALSE,0.5,16.01428571
Credit Seeking,6792,trace 5034,RemoveUnitFF,1,FALSE,TRUE,0.366666667,21.35932203
Normal,6792,trace 5035,RemoveUselessFF,1,TRUE,FALSE,0,52.73636364
Normal,6792,trace 5036,ChomskyNormalFormFF,1,FALSE,FALSE,0,43.7
Normal,6792,trace 5037,GreibachNormalFormFF,1,FALSE,TRUE,0.113636364,43.67674419
Normal,6792,trace 5038,PDAAcceptanceFF,0,FALSE,FALSE,0.210526316,6.783333333
Normal,6792,trace 5039,TMGeneralModel,0,FALSE,TRUE,0.078125,11.52698413
Normal,6792,trace 5040,TMInterpreting,0,FALSE,TRUE,0.083333333,16.22608696
Normal,6792,trace 5041,TMDecidableVSAcceptable,0,FALSE,TRUE,0.076923077,14.85
Normal,6792,trace 5042,TMComplicatedMachine3,0,FALSE,TRUE,0,13.00869565
Credit Seeking,6792,trace 5043,CFGDerivationsFF,1,FALSE,TRUE,0.322580645,3.006666667
Normal,6792,trace 5044,ContextFreeLanguagesFF,1,TRUE,TRUE,0.037037037,11.46923077
Credit Seeking,6792,trace 5045,PDA,0,FALSE,TRUE,0.567567568,8.783333333
Normal,6792,trace 5046,PDATransitionsFF,0,FALSE,TRUE,0,8.009090909
Normal,6792,trace 5047,PDAAcceptanceFF,1,FALSE,FALSE,0,1.55
Normal,6792,trace 5048,RemoveUnitFF,1,FALSE,FALSE,0,7.05
Normal,6792,trace 5049,RemoveUselessFF,1,TRUE,TRUE,0,0.1
Normal,6792,trace 5052,RemoveLambdaFF,1,FALSE,FALSE,0.166666667,9.64
Credit Seeking,6792,trace 5053,GrammarIntroFF,1,FALSE,TRUE,0.442622951,2.186666667
Normal,6792,trace 5054,MajorConceptsFF,1,FALSE,TRUE,0.26984127,2.841935484
Normal,6792,trace 5055,NFA2DFAFrames,0,FALSE,FALSE,0,56.02
Normal,6792,trace 5056,NFAtoDFAFF,0,FALSE,TRUE,0,217.3142857
Normal,6792,trace 5057,NFA,1,FALSE,FALSE,0,2.025
Normal,6792,trace 5058,MinimizationWithQuestionsFF,0,FALSE,FALSE,0,8.7
Normal,6792,trace 5059,DFAMinimizationFF,0,FALSE,FALSE,0,3.841666667
Credit Seeking,6792,trace 5060,MinimizationWithQuestionsFF,1,FALSE,FALSE,0.4,1.05
Normal,6792,trace 5061,RelationsFF,0,FALSE,TRUE,0,5.2625
Normal,6792,trace 5062,PDAAcceptanceEquivalenceFF,0,FALSE,TRUE,0,6.791304348
Normal,6796,trace 5063,ClosureConceptFF,0,FALSE,TRUE,0.071428571,13.4
Normal,6796,trace 5064,ClosureRegularLangFF,0,FALSE,TRUE,0,2265.9
Normal,6796,trace 5065,ClosureConceptFF,1,FALSE,FALSE,0,47.525
Normal,6796,trace 5066,RegularExpressionsFF,0,FALSE,FALSE,0.25,4.585714286
Normal,6796,trace 5067,MajorConceptsFF,0,FALSE,TRUE,0,19.05641026
Normal,6796,trace 5068,GrammarIntroFF,0,FALSE,TRUE,0.046511628,37.21904762
Normal,6796,trace 5069,SetDefFF,0,FALSE,TRUE,0,10.64
Normal,6796,trace 5070,SetCommonSymbolsFF,0,FALSE,TRUE,0.166666667,54.42068966
Normal,6796,trace 5071,RelationsFF,0,FALSE,TRUE,0.15,22.64210526
Normal,6796,trace 5072,MathProofFF,0,FALSE,TRUE,0.076923077,145.968
Normal,6796,trace 5073,ContinuedMathProofFF,0,FALSE,TRUE,0,17.325
Normal,6796,trace 5074,InductionProofExample1FF,0,FALSE,TRUE,0.15,4.168421053
Normal,6796,trace 5075,InductionProofExample2FF,0,FALSE,TRUE,0,5.472727273
Normal,6796,trace 5076,CFGDerivationsFF,0,FALSE,FALSE,0,5.183333333
Normal,6796,trace 5077,DerivationTreesFF,0,TRUE,TRUE,0,5.45
Normal,6796,trace 5078,MembershipProblemFF,0,FALSE,FALSE,0,4.033333333
Normal,6796,trace 5079,RegularExpressionsFF,1,FALSE,FALSE,0,5.05
Normal,6796,trace 5080,PLExample1FF,0,FALSE,FALSE,0.1875,7.54
Normal,6796,trace 5081,AmbiguityFF,0,FALSE,FALSE,0,61.85
Credit Seeking,6796,trace 5082,RegularExpressionsFF,1,FALSE,FALSE,0.416666667,12.47272727
Normal,6796,trace 5083,TransformGrammarsFF,0,FALSE,FALSE,0,36.07333333
Normal,6796,trace 5084,SATProof,0,FALSE,FALSE,0,2.775
Normal,6796,trace 5085,PairToSortCONPI,0,FALSE,FALSE,0,147.42
Credit Seeking,6796,trace 5086,TravelSalesman,0,FALSE,FALSE,0.684210526,14.45
Normal,6802,trace 5087,introToNonRegularFF,0,FALSE,TRUE,0.1,51.01052632
Normal,6802,trace 5088,introToPumpingFF,0,FALSE,TRUE,0.153846154,61.68333333
Normal,6802,trace 5089,PLExample1FF,0,FALSE,TRUE,0.087719298,25.98571429
Normal,6802,trace 5090,PLExample2FF,0,FALSE,TRUE,0.075,19.77435897
Normal,6802,trace 5091,PLExample3FF,0,FALSE,TRUE,0.032258065,42.44
Normal,6802,trace 5092,PLExample4FF,0,FALSE,TRUE,0.033333333,7.351724138
Normal,6802,trace 5093,PLExample5FF,0,FALSE,TRUE,0,15.13913043
Normal,6802,trace 5094,PLExample6FF,0,FALSE,TRUE,0.111111111,3.491428571
Normal,6802,trace 5095,ClosurePropertiesFF,0,FALSE,TRUE,0.125,2.6
Normal,6802,trace 5096,ClosurePropertiesExample1FF,0,FALSE,TRUE,0.230769231,7.933333333
Normal,6802,trace 5097,ClosurePropertiesExample2FF,0,FALSE,TRUE,0,3.133333333
Normal,6802,trace 5098,ClosurePropertiesExample3FF,0,FALSE,TRUE,0,2.525
Normal,6802,trace 5100,CFGDerivationsFF,0,FALSE,FALSE,0.034482759,18.39642857
Normal,6802,trace 5101,AmbiguityFF,0,FALSE,TRUE,0,23.86666667
Credit Seeking,6802,trace 5102,MembershipProblemFF,0,FALSE,FALSE,0.75862069,10.11428571
Normal,6802,trace 5103,DerivationTreesFF,0,TRUE,TRUE,0,4.122222222
Normal,6802,trace 5104,CFGDerivationsFF,1,FALSE,TRUE,0.035714286,6.97037037
Credit Seeking,6802,trace 5105,ContextFreeLanguagesFF,0,FALSE,FALSE,0.861111111,4.005714286
Normal,6802,trace 5107,GrammarIntroFF,0,FALSE,TRUE,0.136363636,5.725581395
Credit Seeking,6802,trace 5108,RegularExpressionsFF,0,FALSE,FALSE,0.459459459,9.533333333
Normal,6802,trace 5109,RegEXtoNFAExampleFF,0,FALSE,FALSE,0,4.05
Normal,6802,trace 5111,TransformGrammarsFF,0,FALSE,TRUE,0,11.57333333
Normal,6802,trace 5112,RemoveUselessFF,0,FALSE,FALSE,0.263157895,8.177777778
Normal,6802,trace 5113,RemoveUnitFF,0,FALSE,TRUE,0.229166667,3354.557447
Normal,6802,trace 5114,ChomskyNormalFormFF,0,FALSE,TRUE,0,27.73333333
Credit Seeking,6802,trace 5115,RemoveLambdaFF,0,FALSE,TRUE,0.361111111,13.63428571
Credit Seeking,6802,trace 5116,GreibachNormalFormFF,0,FALSE,FALSE,0.52173913,7.872727273
Credit Seeking,6802,trace 5117,PDA,0,FALSE,TRUE,0.485714286,6.8
Normal,6802,trace 5118,PDATransitionsFF,0,TRUE,TRUE,0.064516129,17.20666667
Normal,6802,trace 5119,PDAAcceptanceFF,0,FALSE,TRUE,0.045454545,20.70232558
Normal,6802,trace 5120,PDAAcceptanceEquivalenceFF,0,FALSE,TRUE,0.178571429,4.414814815
Normal,6802,trace 5121,PDAEmptyStackAcceptanceFF,0,FALSE,TRUE,0.069767442,7.719047619
Normal,6802,trace 5122,GreibachNormalFormFF,1,FALSE,TRUE,0.193548387,8.94
Credit Seeking,6802,trace 5123,RemoveUselessFF,1,FALSE,FALSE,0.684210526,8.622222222
Normal,6802,trace 5124,PDACFLFF,0,FALSE,FALSE,0.216666667,6.154237288
Normal,6802,trace 5125,DPDAFF,0,FALSE,TRUE,0.2,4.341666667
Normal,6802,trace 5126,NCFLProofFF,0,FALSE,TRUE,0,2.654545455
Normal,6802,trace 5127,NCFLversusDCFLFF,0,FALSE,TRUE,0,14354.275
Normal,6802,trace 5128,GrammarsForDCFLFF,0,FALSE,TRUE,0,11.47272727
Normal,6802,trace 5129,CFLClosurePropertiesFF,0,FALSE,TRUE,0.121212121,3.13125
Normal,6802,trace 5130,CFLPumpingLemmaFF,0,FALSE,TRUE,0.086956522,2.781818182
Normal,6802,trace 5131,CFLPumpingLemmaExample1FF,0,FALSE,TRUE,0.088888889,5.572727273
Normal,6802,trace 5132,CFLPumpingLemmaExample2FF,0,FALSE,TRUE,0,4.708108108
Normal,6802,trace 5133,CFLPumpingLemmaExample3FF,0,FALSE,TRUE,0.058823529,3.36969697
Normal,6802,trace 5134,CFLPumpingLemmaExample4FF,0,FALSE,TRUE,0.209677419,2.904918033
Credit Seeking,6802,trace 5135,CFLPumpingLemmaExample5FF,0,FALSE,TRUE,0.349206349,3.325806452
Credit Seeking,6802,trace 5136,TMGeneralModel,0,FALSE,TRUE,0.339622642,3.068571429
Credit Seeking,6802,trace 5137,TMInterpreting,0,FALSE,FALSE,0.333333333,2.17826087
Credit Seeking,6802,trace 5138,TMComplicatedMachine1,0,FALSE,TRUE,0.653846154,6.808
Normal,6802,trace 5139,TMGeneralModel,1,FALSE,FALSE,0,7.35
Normal,6802,trace 5140,TMInterpreting,1,FALSE,TRUE,0.166666667,4.2
Normal,6802,trace 5141,TMDecidableVSAcceptable,0,FALSE,TRUE,0,8.92
Normal,6802,trace 5142,STA,0,FALSE,TRUE,0,2.745454545
Credit Seeking,6802,trace 5143,RegularGrammarFF,0,FALSE,FALSE,0.642857143,3.707692308
Credit Seeking,6802,trace 5144,ContextFreeLanguagesFF,1,FALSE,FALSE,0.5,17.65636364
Normal,6802,trace 5145,MembershipProblemFF,1,FALSE,FALSE,0.25,0.733333333
Normal,6802,trace 5146,PairToSortCONPI,0,FALSE,FALSE,0,2.62
Normal,6802,trace 5147,TMComplicatedMachine3,0,FALSE,TRUE,0.037037037,2.738461538
Normal,6802,trace 5148,MembershipProblemFF,1,FALSE,TRUE,0.105263158,2.4
Credit Seeking,6802,trace 5149,PairToSortCONPI,1,FALSE,TRUE,0.586206897,1.935714286
Credit Seeking,6802,trace 5150,LowerBound,0,FALSE,TRUE,0.4375,2.813333333
Normal,6802,trace 5151,TwoMulExample,0,FALSE,TRUE,0,2.484210526
Credit Seeking,6802,trace 5152,TravelSalesman,0,FALSE,TRUE,0.466666667,2.209090909
Credit Seeking,6802,trace 5153,KClique,0,FALSE,TRUE,0.318181818,3.866666667
Normal,6802,trace 5154,SATProof,0,FALSE,TRUE,0.071428571,1.938461538
Normal,6802,trace 5155,NPCCoping,0,FALSE,TRUE,0.133333333,2.371428571
Normal,6802,trace 5156,UnsolveableProblems1,0,FALSE,TRUE,0,2.577777778
Normal,6802,trace 5157,UnsolveableProblems2,0,FALSE,TRUE,0,1.9
Normal,6802,trace 5158,MajorConceptsFF,0,FALSE,TRUE,0.115384615,4.141176471
Normal,6802,trace 5159,SetDefFF,0,FALSE,TRUE,0,2.9
Credit Seeking,6802,trace 5160,SetCommonSymbolsFF,0,FALSE,TRUE,0.333333333,2.791489362
Credit Seeking,6802,trace 5161,RelationsFF,0,FALSE,TRUE,0.285714286,2.562962963
Credit Seeking,6802,trace 5162,MathProofFF,0,FALSE,TRUE,0.30952381,4.687804878
Normal,6802,trace 5163,ContinuedMathProofFF,0,FALSE,TRUE,0,2.658823529
Normal,6802,trace 5164,InductionProofExample1FF,0,FALSE,TRUE,0.142857143,2.46
Normal,6802,trace 5165,InductionProofExample2FF,0,FALSE,TRUE,0.076923077,2.1
Normal,6802,trace 5166,DFAFF,0,FALSE,TRUE,0.171428571,3.917647059
Normal,6802,trace 5167,FADefinitionsFF,0,FALSE,TRUE,0.176470588,4.6375
Normal,6802,trace 5168,NFA,0,FALSE,TRUE,0,6.508333333
Normal,6802,trace 5169,TravelSalesman,1,FALSE,FALSE,0,1.05
Normal,6805,trace 5170,PLExample4FF,0,FALSE,FALSE,0.076923077,19.09166667
Normal,6805,trace 5171,PLExample1FF,0,FALSE,FALSE,0,23.82
Normal,6805,trace 5172,PLExample4FF,1,FALSE,FALSE,0.1,91.67777778
Normal,6805,trace 5173,PDAAcceptanceEquivalenceFF,0,FALSE,FALSE,0,35.7
Normal,6805,trace 5174,PDA,0,FALSE,TRUE,0,8.290909091
Normal,6805,trace 5175,PDATransitionsFF,0,TRUE,TRUE,0,17.11
Normal,6805,trace 5176,PDAAcceptanceFF,0,FALSE,TRUE,0,11.12380952
Normal,6805,trace 5177,PDAEmptyStackAcceptanceFF,0,FALSE,FALSE,0,28.3
Normal,6805,trace 5179,TMGeneralModel,0,FALSE,TRUE,0.01754386,12.55714286
Normal,6805,trace 5180,PDAEmptyStackAcceptanceFF,1,FALSE,TRUE,0.03125,7.103225806
Normal,6805,trace 5181,PDAAcceptanceEquivalenceFF,1,FALSE,TRUE,0,9.383333333
Normal,6805,trace 5182,PDACFLFF,0,FALSE,TRUE,0.125,6.312727273
Normal,6805,trace 5183,DPDAFF,0,FALSE,TRUE,0.090909091,3.247619048
Normal,6805,trace 5184,NCFLProofFF,0,FALSE,TRUE,0,2.82
Normal,6805,trace 5185,NCFLversusDCFLFF,0,FALSE,TRUE,0.071428571,1.476923077
Normal,6805,trace 5186,GrammarsForDCFLFF,0,FALSE,TRUE,0,2.381818182
Credit Seeking,6809,trace 5188,MajorConceptsFF,0,FALSE,TRUE,0.44,11.63783784
Normal,6809,trace 5189,GrammarIntroFF,0,FALSE,TRUE,0.245283019,22.83076923
Normal,6809,trace 5190,SetDefFF,0,FALSE,TRUE,0,7.44
Normal,6809,trace 5191,SetCommonSymbolsFF,0,FALSE,TRUE,0,12.96190476
Normal,6809,trace 5192,RelationsFF,0,FALSE,TRUE,0.095238095,5.36
Normal,6809,trace 5193,MathProofFF,0,FALSE,TRUE,0.121212121,4.0375
Normal,6809,trace 5194,ContinuedMathProofFF,0,FALSE,TRUE,0,3.26
Normal,6809,trace 5195,InductionProofExample1FF,0,FALSE,TRUE,0.28,2.633333333
Normal,6809,trace 5196,InductionProofExample2FF,0,FALSE,TRUE,0.133333333,2.8
Normal,6809,trace 5197,DFAFF,0,FALSE,TRUE,0.25,9.961702128
Normal,6809,trace 5198,FADefinitionsFF,0,FALSE,TRUE,0.166666667,4.776470588
Normal,6809,trace 5199,introToNonRegularFF,0,FALSE,TRUE,0.05,2.589473684
Normal,6809,trace 5200,introToPumpingFF,0,FALSE,TRUE,0.166666667,10.07058824
Normal,6809,trace 5201,PLExample1FF,0,FALSE,TRUE,0.053571429,2.349090909
Normal,6809,trace 5202,PLExample2FF,0,FALSE,TRUE,0.090909091,2.120930233
Normal,6809,trace 5203,PLExample3FF,0,FALSE,TRUE,0.078947368,2.248648649
Normal,6809,trace 5204,PLExample4FF,0,FALSE,TRUE,0.105263158,2.059459459
Normal,6809,trace 5205,PLExample5FF,0,FALSE,TRUE,0.114285714,2.211764706
Normal,6809,trace 5206,PLExample6FF,0,FALSE,TRUE,0.093023256,3.480952381
Normal,6809,trace 5207,ClosurePropertiesFF,0,FALSE,TRUE,0,2.44
Normal,6809,trace 5208,ClosurePropertiesExample1FF,0,FALSE,TRUE,0.071428571,1.938461538
Normal,6809,trace 5209,ClosurePropertiesExample2FF,0,FALSE,TRUE,0.090909091,1.52
Normal,6809,trace 5210,ClosurePropertiesExample3FF,0,FALSE,TRUE,0,1.577777778
Normal,6809,trace 5213,PLExample5FF,1,FALSE,FALSE,0.166666667,5.22
Normal,6809,trace 5214,PLExample1FF,1,TRUE,TRUE,0.115942029,4.664705882
Normal,6809,trace 5216,PDA,0,FALSE,TRUE,0.111111111,3.482352941
Normal,6809,trace 5217,PDATransitionsFF,0,FALSE,FALSE,0.058823529,5.00625
Credit Seeking,6819,trace 5218,LanguagesFS,0,FALSE,TRUE,0.313432836,218.0484848
Credit Seeking,6819,trace 5219,GrammarIntroFS,0,FALSE,TRUE,0.539473684,8021.576
Credit Seeking,6819,trace 5220,DFAintroFS,0,FALSE,TRUE,0.696969697,38.57230769
